race_id,馬,騎手,馬番,走破時間,オッズ,通過順,着順,体重,体重変化,性,齢,斤量,上がり,人気,レース名,日付,開催,クラス,芝・ダート,距離,回り,馬場,天気,場id,場名
202206010102,ニケテア,小林凌大,11,1:57.8,198.1,8-9-10-8,7,456,10,牝,3,51,40.2,1,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010102,ジョブックフィオリ,山田敬士,2,1:58.1,207.1,8-9-10-8,8,434,4,牝,3,52,40.6,2,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010102,トゥザヒロイン,北村宏司,3,1:58.2,7.6,13-11-10-11,9,522,2,牝,3,54,40.7,4,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010102,ニシノカケハシ,丹内祐次,7,1:58.6,102.2,6-3-3-6,10,454,-4,牝,3,54,41.7,7,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010102,アメカテソーロ,横山和生,13,1:59.2,21.3,14-13-9-12,11,470,2,牝,3,54,41.8,5,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010102,アコークロー,池添謙一,9,1:59.2,24.2,16-15-14-14,12,484,6,牝,3,54,40.1,8,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010102,サクセスソング,木幡初也,15,1:59.3,216.0,8-8-6-10,13,442,2,牝,3,54,42.0,3,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010102,カゼノカケハシ,藤田菜七,6,1:59.9,121.2,15-14-13-12,14,398,-4,牝,3,52,41.5,3,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010102,ミニョン,小林脩斗,5,2:02.4,16.3,11-11-14-15,15,446,-4,牝,3,51,43.2,2,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010102,フォーウィンズ,秋山稔樹,4,,137.0,11,16,464,-2,牝,3,53,,,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,クアトロマジコ,横山和生,5,1:56.2,4.3,2-2-2-1,1,522,4,牡,3,56,38.8,4,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,ケイティマジック,菊沢一樹,7,1:56.5,278.8,4-3-4-3,2,482,8,牡,3,56,38.9,6,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,インペラートル,戸崎圭太,11,1:56.5,1.7,6-6-5-5,3,516,6,牡,3,56,38.7,8,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,オセアレジェンド,団野大成,15,1:56.6,15.9,1-1-1-2,4,484,4,牡,3,56,39.3,5,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,キージュピター,丹内祐次,8,1:57.1,37.2,6-6-5-5,5,502,8,牡,3,56,39.2,7,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,セイウンフィーバー,小林凌大,12,1:57.6,54.0,9-8-8-9,6,436,4,牡,3,53,39.5,7,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,ウロボン,菅原明良,13,1:57.6,7.2,2-3-2-3,7,460,2,牡,3,56,40.1,4,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,パワーエンブレム,宮崎北斗,6,1:57.7,18.3,10-10-8-7,8,502,-4,牡,3,56,39.6,6,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,インパチェンス,永野猛蔵,10,1:58.2,11.7,12-12-10-10,9,492,4,牡,3,53,39.6,1,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,パフオブウインド,山田敬士,1,1:58.3,42.9,14-15-15-11,10,474,4,牡,3,54,39.3,8,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,テンオーケオー,松岡正海,14,1:58.8,56.7,5-5-5-7,11,530,2,牡,3,56,40.9,2,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,テイエムクロマル,小林脩斗,2,1:59.2,310.2,12-12-13-13,12,492,10,牡,3,53,40.3,5,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,シゲルキリン,横山琉人,9,2:00.4,164.4,10-10-10-11,13,526,2,牡,3,53,41.9,2,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,ハウドベルク,武士沢友,3,2:00.9,330.3,14-12-13-13,14,480,0,牡,3,56,42.1,3,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010103,パラチェーン,木幡初也,4,2:01.2,559.8,6-8-12-13,15,444,8,牡,3,56,42.5,,3歳未勝利,2022年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202206010104,エクセスリターン,藤井勘一,5,1:58.9,6.3,6-5-3-1,1,542,0,牡,3,56,39.1,6,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,ディーノエナジー,横山武史,6,1:59.3,1.7,2-2-1-2,2,490,0,牡,3,56,39.7,8,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,ゲティスバーグ,戸崎圭太,10,1:59.7,31.3,4-3-5-4,3,518,0,牡,3,56,39.7,7,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,セブンスレター,黛弘人,9,2:00.2,12.1,6-5-7-5,4,506,0,牡,3,56,39.9,4,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,ウインダ,田辺裕信,4,2:00.5,25.9,10-9-9-8,5,490,0,牡,3,56,40.1,6,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,アトレイユ,長岡禎仁,7,2:00.8,15.0,9-9-9-9,6,498,0,牡,3,56,40.4,2,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,ポンテドラーゴ,吉田豊,2,2:00.9,49.7,11-11-11-10,7,510,0,牡,3,56,40.3,8,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,ヒラシゲカツ,内田博幸,11,2:01.2,5.6,3-3-2-2,8,502,0,牡,3,56,41.5,1,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,ワンダフルヘヴン,菅原明良,1,2:01.5,28.6,1-1-3-5,9,486,0,牝,3,54,41.6,3,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,シンデレラサリサ,丹内祐次,3,2:02.4,17.8,8-8-5-5,10,466,0,牝,3,54,42.3,7,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010104,コロディア,小林脩斗,8,2:02.9,177.0,4-5-7-10,11,474,0,牝,3,51,42.7,,3歳新馬,2022年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,晴,5,中山
202206010105,アスクビクターモア,田辺裕信,8,2:01.9,1.9,4-4-2-3,1,478,10,牡,3,56,34.1,6,3歳1勝クラス,2022年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,晴,5,中山
202206010105,レヴァンジル,Ｍ．デム,6,2:01.9,2.6,2-2-2-1,2,488,18,牡,3,56,34.1,8,3歳1勝クラス,2022年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,晴,5,中山
202206010105,ヴァーンフリート,横山武史,9,2:02.1,5.9,5-6-5-5,3,526,14,牡,3,56,34.1,2,3歳1勝クラス,2022年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,晴,5,中山
202206010105,サインオブサクセス,永野猛蔵,2,2:02.5,28.7,5-6-5-5,4,474,2,牡,3,53,34.5,3,3歳1勝クラス,2022年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,晴,5,中山
202206010105,ミッキーブンブン,石橋脩,3,2:02.8,8.2,8-8-8-7,5,496,2,牡,3,56,34.5,1,3歳1勝クラス,2022年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,晴,5,中山
202206010105,ウン,丹内祐次,1,2:03.0,99.0,3-3-4-4,6,466,4,牡,3,56,35.1,5,3歳1勝クラス,2022年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,晴,5,中山
202206010105,マイネルアルザス,柴田大知,5,2:03.2,59.4,1-1-1-2,7,464,4,牡,3,56,35.6,4,3歳1勝クラス,2022年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,晴,5,中山
202206010105,ウインマイルート,小林脩斗,4,2:03.2,62.0,5-5-5-7,8,442,-4,牡,3,53,35.1,7,3歳1勝クラス,2022年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,晴,5,中山
202206010105,ユキノエリザベス,北村宏司,7,2:03.9,150.4,8-8-9-9,9,466,-2,牝,3,54,35.4,,3歳1勝クラス,2022年1月5日,1回中山1日目,3歳1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,アオイゴールド,黛弘人,13,2:00.2,53.4,1-1-1-1,1,466,4,牝,4,54,36.7,2,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,アドマイヤハレー,内田博幸,4,2:00.3,7.4,15-15-12-11,2,462,8,牡,4,56,35.8,6,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,カランドゥーラ,三浦皇成,12,2:00.4,3.2,6-7-5-3,3,498,4,牡,4,56,36.4,7,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,ヒットザシーン,柴田大知,14,2:00.7,16.7,8-9-6-7,4,478,6,牝,4,54,36.6,5,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,タイセイコマンド,菅原明良,10,2:00.7,18.7,10-10-6-5,5,500,10,牡,4,56,36.6,8,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,ノーダブルディップ,津村明秀,16,2:00.7,14.4,2-2-2-2,6,562,10,牡,4,56,37.1,5,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,バニシングポイント,柴山雄一,9,2:00.8,8.8,13-14-14-13,7,502,8,牡,4,56,35.9,2,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,ドゥラヴェルデ,北村宏司,3,2:00.9,3.8,6-5-6-9,8,538,4,牡,4,56,36.8,3,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,ロッタチャンセズ,石橋脩,5,2:00.9,67.3,10-11-12-13,9,402,14,牝,5,55,36.4,1,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,オラコモエスタス,Ｍ．デム,1,2:01.0,7.3,3-3-3-3,10,520,12,牡,5,57,37.1,8,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,スプリッツァー,小林脩斗,15,2:01.0,53.8,13-13-10-7,11,484,4,牡,5,54,36.7,3,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,バトーブラン,丹内祐次,6,2:01.0,156.9,8-8-11-9,12,458,10,牝,5,55,36.6,6,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,ヒナノコバン,永野猛蔵,11,2:01.1,213.3,5-5-6-11,13,474,4,牡,5,54,37.0,4,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,セータステソーロ,大野拓弥,7,2:01.9,167.7,15-15-16-15,14,512,4,牡,4,56,36.7,1,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,ワスカランテソーロ,池添謙一,2,2:02.4,22.9,3-4-3-5,15,508,2,牡,5,57,38.5,4,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010106,マイネルモーディグ,野中悠太,8,2:03.3,261.4,10-11-14-15,16,488,8,牡,6,57,38.4,,4歳以上1勝クラス,2022年1月5日,1回中山1日目,4歳以上1勝クラス,芝,2000,右,良,晴,5,中山
202206010107,オンザライン,横山武史,12,1:54.0,5.7,5-4-3-3,1,460,14,牡,4,56,37.9,5,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,トラモント,菅原明良,10,1:54.0,7.1,8-8-3-3,2,516,0,セ,5,57,37.9,6,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,タイキフォース,戸崎圭太,11,1:54.1,4.3,3-3-1-1,3,480,-4,牡,4,56,38.2,3,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,タイセイサムソン,横山和生,5,1:54.4,3.5,16-12-2-2,4,506,4,牡,4,56,38.5,4,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,シュルードアイズ,津村明秀,7,1:54.4,16.0,8-9-7-3,5,520,6,牡,4,56,38.0,7,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,プエルタデルソル,斎藤新,13,1:54.7,57.3,12-12-13-12,6,476,-2,牡,8,57,37.7,1,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,バルサミックムーン,吉田豊,2,1:54.7,11.2,3-4-10-8,7,506,-2,セ,5,57,38.2,7,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,ピースマッチング,石川裕紀,14,1:55.4,36.4,12-12-3-3,8,470,14,セ,4,56,39.4,2,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,ブリッツェンシチー,北村宏司,4,1:55.8,75.4,5-6-7-7,9,528,6,セ,6,57,39.4,5,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,トモジャリア,三浦皇成,9,1:55.9,6.7,7-6-11-8,10,468,2,牡,4,56,39.1,8,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,アルマスティング,内田博幸,16,1:55.9,303.7,15-16-15-12,11,504,-2,セ,6,57,38.6,4,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,プントファイヤー,松岡正海,8,1:56.3,170.1,8-10-13-15,12,528,0,牡,5,57,39.3,1,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,タイセイアンシェル,永野猛蔵,1,1:56.4,145.8,1-1-7-12,13,426,-5,牡,4,53,40.0,2,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,ヒシエレガンス,石橋脩,3,1:56.6,48.9,12-12-11-11,14,490,10,セ,5,57,39.8,3,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,アポロミラクル,菊沢一樹,6,1:57.0,36.5,2-2-6-8,15,508,8,牡,4,56,40.7,8,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010107,トキメキジュピター,小林脩斗,15,1:58.2,295.7,11-11-15-16,16,518,16,牡,7,54,40.9,,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1800,右,良,晴,5,中山
202206010108,ハコダテブショウ,石川裕紀,8,1:10.6,10.1,1-1,1,500,6,牡,4,56,37.5,6,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,ノーリス,田辺裕信,11,1:11.1,2.5,2-2,2,534,4,牡,4,56,37.9,3,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,コスモノアゼット,丹内祐次,5,1:11.3,8.3,4-3,3,514,10,牡,4,56,37.6,3,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,ノーベルプライズ,吉田豊,6,1:11.3,21.4,11-10,4,524,8,牡,6,57,36.2,5,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,フォックススリープ,菅原明良,9,1:11.4,11.9,8-7,5,486,4,牡,4,56,37.2,6,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,マイステージ,松岡正海,12,1:11.4,23.2,9-8,6,442,8,牝,4,54,36.9,2,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,オンリーワンボーイ,斎藤新,3,1:11.5,35.7,11-12,7,466,8,牡,5,57,36.5,1,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,マブストーク,津村明秀,1,1:11.5,23.4,10-10,8,490,6,牡,4,56,36.7,5,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,スズカクローカス,長岡禎仁,10,1:11.8,37.6,16-15,9,446,-2,牝,6,55,36.3,2,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,クロノフルール,大野拓弥,4,1:11.8,9.1,5-5,10,502,6,牝,4,54,38.0,1,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,レイテントロアー,三浦皇成,2,1:12.1,16.0,14-14,11,488,14,牡,5,57,36.7,4,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,スズカユース,黛弘人,7,1:12.1,38.1,7-6,12,454,4,牝,6,55,38.1,7,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,シセイタケル,石橋脩,14,1:12.2,59.2,14-15,13,490,6,牡,7,57,36.8,8,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,ピッツバーグ,菊沢一樹,15,1:12.4,300.7,11-13,14,506,-6,セ,9,57,37.4,7,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,アイアムピッカピカ,Ｍ．デム,13,1:12.6,52.1,3-3,15,464,6,牝,6,55,39.2,8,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010108,ロードクラージュ,団野大成,16,1:12.8,7.3,5-8,16,484,20,セ,5,57,39.0,,4歳以上2勝クラス,2022年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,晴,5,中山
202206010109,ヴィーダ,勝浦正樹,2,1:54.0,6.4,4-4-4-4,1,460,6,セ,7,57,39.7,1,招福ステークス ,2022年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,晴,5,中山
202206010109,ホウオウエーデル,丹内祐次,1,1:54.1,7.3,10-10-10-8,2,492,4,牡,6,57,39.0,5,招福ステークス ,2022年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,晴,5,中山
202206010109,ペイシャキュウ,丸田恭介,5,1:54.1,6.0,6-6-6-4,3,440,-4,牝,6,55,39.5,7,招福ステークス ,2022年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,晴,5,中山
202206010109,ヴィアメント,団野大成,8,1:54.2,4.1,6-6-6-8,4,496,8,セ,5,57,39.5,8,招福ステークス ,2022年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,晴,5,中山
202206010109,ブライトンロック,菅原明良,9,1:54.2,8.5,9-9-8-6,5,474,4,牡,8,57,39.3,8,招福ステークス ,2022年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,晴,5,中山
202206010109,ロワマージュ,三浦皇成,10,1:54.8,31.0,8-8-8-6,6,496,12,牡,5,57,39.9,7,招福ステークス ,2022年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,晴,5,中山
202206010109,アポロティアモ,横山武史,7,1:55.3,7.7,3-3-2-2,7,502,-6,牡,5,57,41.4,6,招福ステークス ,2022年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,晴,5,中山
