race_id,馬,騎手,馬番,走破時間,オッズ,通過順,着順,体重,体重変化,性,齢,斤量,上がり,人気,レース名,日付,開催,クラス,芝・ダート,距離,回り,馬場,天気,場id,場名
202106010102,マイネルボーダレス,黛弘人,2,1:58.2,253.8,4-4-4-3,10,438,8,牡,3,56,40.7,15,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202106010102,ロクネンニクミ,内田博幸,13,1:58.3,90.7,12-12-14-13,11,524,8,牡,3,56,39.8,9,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202106010102,マサカウマザンマイ,藤田菜七,6,1:58.4,95.1,2-3-2-2,12,478,16,牡,3,54,41.1,10,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202106010102,ロードバイファル,菅原明良,10,1:59.1,119.4,2-2-2-3,13,526,24,牡,3,55,41.8,11,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202106010102,トーヨーヒヨウ,吉田豊,15,1:59.3,315.1,14-15-16-15,14,528,28,牡,3,56,40.0,16,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202106010102,イルギオットーネ,三浦皇成,12,2:01.4,15.1,7-7-10-14,15,504,18,牡,3,56,43.3,4,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202106010102,ベルクフリート,石川裕紀,5,2:02.7,168.1,11-11-12-16,16,522,-12,牡,3,56,44.3,14,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,ダ,1800,右,良,晴,5,中山
202106010103,ピュアジャッジ,松山弘平,5,1:57.6,2.6,1-1-1-1,1,490,0,牡,3,56,37.1,1,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,スクリーンプロセス,横山武史,8,1:58.0,3.6,6-6-4-4,2,538,0,牡,3,56,37.1,2,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,ショウナンカホウ,三浦皇成,10,1:58.2,12.5,3-3-3-3,3,538,0,牡,3,56,37.5,6,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,メイプルエクセル,宮崎北斗,11,1:58.4,8.6,9-8-7-6,4,520,0,牡,3,56,37.3,5,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,タイセイサムソン,横山和生,7,1:58.6,24.9,8-8-7-7,5,498,0,牡,3,56,37.4,7,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,ハイドアンドシーク,戸崎圭太,4,1:58.8,7.3,10-10-10-9,6,540,0,牡,3,56,37.4,4,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,ステイホームバブル,川田将雅,6,1:59.0,6.6,2-2-2-2,7,474,0,牡,3,56,38.4,3,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,ショウナンサキガケ,丸山元気,3,1:59.9,27.2,5-5-4-4,8,518,0,牡,3,56,39.0,8,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,チェリーフラッシュ,小林凌大,1,2:01.0,159.2,3-3-4-7,9,502,0,牝,3,51,40.2,10,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,ウェルスナイパー,藤田菜七,2,2:01.3,43.0,6-6-7-10,10,478,0,牝,3,52,40.1,9,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010103,キーボーカル,原優介,9,2:01.6,249.4,10-11-11-11,11,502,0,セ,3,53,40.0,11,3歳新馬,2021年1月5日,1回中山1日目,3歳新馬,ダ,1800,右,良,曇,5,中山
202106010104,バルサミックムーン,吉田豊,4,1:53.8,3.8,5-3-3-3,1,508,2,セ,4,56,37.6,2,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,アポロティアモ,横山武史,6,1:53.9,1.9,9-7-1-1,2,504,2,牡,4,56,38.2,1,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,チュウワジョーダン,小林凌大,2,1:54.0,64.0,1-1-2-2,3,448,-2,セ,4,53,38.3,11,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,サンビュート,北村宏司,11,1:54.2,13.5,3-5-7-4,4,492,2,セ,4,56,37.6,5,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,コスモオリ,和田竜二,13,1:54.9,43.5,5-5-6-4,5,456,2,牡,4,56,38.4,8,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,ヌンカプト,勝浦正樹,3,1:55.0,45.7,13-11-9-7,6,444,4,牡,4,56,38.0,9,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,アベックフォルス,田辺裕信,1,1:55.8,16.8,9-7-9-10,7,488,8,牡,4,56,38.8,7,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,ミッキープリンス,戸崎圭太,14,1:56.1,14.0,3-3-4-6,8,518,10,牡,4,56,39.7,6,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,ドノスティア,内田博幸,5,1:56.1,53.6,14-14-14-10,9,538,4,セ,4,56,38.9,10,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,アミュリオン,丹内祐次,10,1:56.4,64.9,9-11-12-13,10,474,0,牡,5,57,39.3,12,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,セイカタチバナ,丸田恭介,9,1:56.9,488.6,12-13-15-15,11,492,1,牡,4,56,39.5,15,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,マイネルレンカ,柴田大知,15,1:57.1,84.8,2-2-4-7,12,490,16,牡,7,57,40.7,13,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,サトノアレックス,三浦皇成,8,1:57.3,12.1,15-15-12-12,13,510,6,牡,4,56,40.2,3,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,アストンクリントン,丸山元気,7,1:58.5,12.5,7-7-7-7,14,480,2,牡,4,56,41.8,4,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
202106010104,ネバーゴーンアウト,菅原明良,12,1:59.1,87.7,7-10-9-13,15,500,18,牡,4,55,42.2,14,4歳以上1勝クラス,2021年1月5日,1回中山1日目,4歳以上1勝クラス,ダ,1800,右,良,曇,5,中山
